Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16411.71411,14416.30547,13271.76045,13493.01644,14043.95626,14949.60316,15578.61109,14865.93163,14594.35722,14562.22766,14939.96824,15940.44916,17160.82914,17689.71969,19646.04581,20690.52904,22484.53775,24469.84334,27196.8138,25911.22514,25048.70514,26309.26559,26935.36095,27108.55034,28331.53005,29364.65447,30377.52809,33057.95027,35257.54886,36809.48792,35651.63018,37969.15389,39684.30982,40517.54532
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29945.14648,28352.43555,24209.0332,22122.29102,19348.20117,18550.51953,17879.92188,18160.22852,17226.22656,18385.46484,20309.26758,21435.76563,22546.72656,24302.6582,26157.55664,27937.99805,30328.07813,32962.30078,34691.57422,31976.00586,33399.92578,34795.03516,36104.27344,36628.92188,36217.96484,35393.57031,35361.54688,35932.23438,36908.36719,37698.95313,36746.375,38938.49609,38263.61719,39753.45703
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1130.515874,1077.692189,1115.423266,992.8805143,579.9726713,928.481389,886.4812133,884.0368023,932.2066767,961.2444348,1028.8127,1100.638041,1223.757656,1222.144595,1279.729752,1363.38499,1450.025611,1519.230414,1644.110818,1701.316382,1779.108907,1872.048294,1984.40301,2029.204197,2103.732198,2236.063856,2312.386219,2344.156048,2482.601037,2652.951192,2502.740788,2709.45783,2863.5239,3029.588092
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4012.74004,3908.478426,3875.438461,3997.533786,3856.63983,4071.796493,4319.384984,4302.620024,4352.157267,4402.703156,4581.748706,4879.981669,5125.407902,5369.273009,5516.407088,5865.406254,5966.645167,5961.048994,6130.897476,6053.843365,6375.25287,6564.028131,6262.501248,6212.309957,6196.958924,6378.217621,6821.333743,6847.76519,6738.801984,6965.594135,6654.114693,6074.689855,5658.762432,6021.679135
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70836.41895,74950.58193,80473.26849,80942.62364,83857.20634,82211.0556,83508.07665,85830.25998,86675.34649,88640.30705,93651.00585,92186.31244,81716.22902,75901.69953,67691.06353,61712.78654,60947.52639,60330.94307,61380.68853,62329.53131,62083.15165,62826.13625,64082.65055,60123.30311,65717.89155,..,..
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3968.294461,3926.521127,3873.320465,3838.513945,3848.384577,3854.235364,3844.59081,3819.598396,3855.320971,3895.469458,3861.040392,3910.144691,3944.891721,4163.045697,4202.775027,4370.38862,4641.742367,4694.07328,4867.27197,4911.601522,4873.041401,4866.120106,4906.989584,5056.170371,5203.790389,5188.624505,5363.677217,5492.910443,5643.657392,5670.012371,5711.269723,5703.248243,5599.724171,5465.566406
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42202.00174,46642.75828,46742.65444,44645.29232,43621.13218,42507.14563,42456.23863,41787.92787,41875.05152,39268.99978,40442.93004,38979.04872,36980.20283,40200.33021,42462.47317,43477.20469,42954.91951,42062.72514,43001.95213,40569.14584,41268.90199,44683.17913,46075.27798,46251.34354,47053.06516,48237.33762,48166.2388,47500.77215,47865.53095,47297.96516,45388.92571,47754.43145,50683.03244,49567.69567
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2994.923375,2988.035699,2943.877404,2903.088758,2825.711747,2905.778161,2893.829714,2913.401907,3015.296341,3131.374916,3177.430573,3236.450881,3161.397685,3257.126797,3324.200671,3380.474032,3370.40473,3375.635672,3409.51722,3410.818792,3432.167624,3384.561509,3425.351695,3414.132476,3529.349245,3653.160729,3781.273027,3952.469809,4085.463367,4160.19724,4104.361322,4258.786284,4309.271352,4356.333506
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8811.588773,9372.850179,10076.55273,10452.76618,9502.013563,10116.9338,10831.46322,11533.17705,12064.86411,13184.8319,13955.86371,14726.49149,15738.49154,16699.53372,16308.60963,16494.00661,16963.26268,16929.61115,17504.29078,17307.12292,17707.09328,18394.33828,18881.04987,19837.86499,20808.55042,20758.41764,22574.23047,23739.95401,24510.78743
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15478.84754,15695.67084,16744.50808,17596.89776,16716.52072,16552.45478,17942.1733,19895.14222,19991.22932,19969.35137,20633.6747,20147.41877,19777.75252,18825.22069,18356.47114,19917.11945,21341.85975,23117.85552,21990.36853,21361.13079,21708.75545,24406.41298,24919.95521,24770.65146,25379.41807,27032.20839,29905.13474,31595.66806,32841.42425,34346.07089,30056.19943,29979.82727,28540.76232,29468.95128
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1441.208531,1457.322074,1201.260699,1219.438683,1190.353381,1092.799092,1106.025384,1027.397285,1035.17399,1008.977935,1050.533241,928.5663141,1110.172133,1167.574979,1202.234053,1221.460307,1246.055182,1316.13603,1353.118671,1358.84687,1409.22611,1454.22573,1631.810181,1925.775131,1963.994734,1524.38761,1582.383509,1602.510628,1619.413413,1665.190393,1595.309828,1623.975624,1643.991981,1664.538919
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45371.0069,47047.63905,48686.64624,52910.36124,56966.02428,59226.75955,61116.67664,64013.56234,60519.71064,63471.19147,68019.52957,65500.31341,67451.71815,71567.13333,77702.01492,81487.72956,86090.43627,90027.3401,86952.46287,84477.12455,95043.96388,98867.94528,100750.848,103908.3585,106604.4928,108483.2101,110927.693,115831.1115,119343.1455,119572.2771,115304.1495,131864.0923,132468.9303,127543.5548
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49868.64491,51739.47101,55124.66872,53946.94955,51715.28688,51029.86277,49583.90803,49849.34088,46543.09526,42996.44783,46851.80625,39906.08067,41365.80751,45219.70753,46444.80425
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17080.44892,14579.87827,13595.47893,13801.19103,14599.98286,15407.97728,16393.23265,17332.6381,18014.95517,17977.51865,18211.86908,18838.8899,19695.57767,20792.33517,21894.39536,23342.27237,25323.60864,28058.48101,29597.31728,27945.36185,29794.57029,30551.10125,30901.37593,31063.50314,31870.401,33485.36493,34092.32301,35039.56262,36401.33979,37265.00654,35993.30046,37790.78744,38607.3095,39259.88379
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25538.84453,23251.10504,22013.0042,22692.93921,23929.57141,24907.02589,25720.87919,27056.0841,28004.36788,29476.68447,30468.83358,31399.38939,32459.87804,33400.62934,34834.303,36094.72684,38047.26482,40476.04581,41830.48745,38324.95891,38670.94567,38923.08923,37816.23138,37376.23164,38373.10584,39191.7032,40413.05251,42331.50303,44057.06899,45292.58359,43082.26388,46502.09789,47558.27182,48109.07828
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2406.032652,2475.697057,2709.274925,2736.717946,2873.829541,3073.666949,3035.135121,2924.217817,2881.465962,2791.656732,2333.267119,2096.818987,1991.243134,2073.053875,2182.32376,2290.932886,2332.823781,2364.12218,2455.91695,2469.631867,2646.415767,2774.616542,2772.724165,2844.788621,2806.28944,2782.140483,2864.482092,2881.324155,2890.323953,2872.268479,2710.117383,2714.193196,2716.381678,2735.516329
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1056.775747,1012.892482,1022.673492,799.2226565,802.1749264,836.3847371,817.6061684,836.5697407,862.7118468,888.3491571,914.8741924,949.0701688,985.1445256,1017.74181,1053.662482,1088.957221,1127.044458,1168.158779,1216.059399,1265.467408,1329.163023,1392.665121,1311.49267,1361.805086,1447.801229,1483.710996,1562.316158,1551.917091,1550.875883,1460.345154,1461.968792,1452.343357,1452.357532
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11042.35186,10653.82988,10213.99063,10154.0543,10299.14931,10445.07014,10729.43027,10856.84148,10776.17251,10912.822,11262.19714,11464.29082,11780.8059,12016.6569,12447.00104,12980.57554,13576.52702,14159.99798,14447.22004,14056.83362,14312.34971,14580.46556,14732.71904,14894.69964,14869.0479,14756.35121,14710.72882,14823.55152,14870.95286,14717.76227,13671.83143,14172.54425,14322.33028,14284.33992
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31353.71099,32070.24511,32210.10826,31712.9909,32314.55681,33059.39347,33797.89186,34902.66613,36285.49763,37761.55041,39565.1934,40836.87195,41363.65828,41833.67105,42402.04364,43214.35926,44233.25552,44987.24303,44667.99339,42608.01813,42481.39609,41985.97639,40717.19942,40277.55902,40962.01679,42567.36626,43823.45088,45021.79225,45849.04989,46424.28663,41038.9815,43620.60406,45787.69802,46356.60808
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4335.772149,4479.882381,4621.836803,4884.992365,5105.239637,5336.897171,5495.877606,5807.776111,6044.064475,6266.981511,6605.514269,6453.968251,6642.98571,6967.424695,7276.222057,7658.309012,8163.889554,8628.477025,9048.5983,9278.787064,9932.337919,10694.49523,11530.65513,11932.77718,12629.47925,13100.69101,13705.71168,14536.02355,14759.82498,14637.44438,13886.65134,14316.13649,13249.41353,13029.52426
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14261.88653,14028.39745,14499.23278,15281.09266,15879.00702,16517.88935,17261.10338,18202.89037,17879.20827,18209.93105,19758.37758,20558.95186,20714.91151,19828.53682,20554.99162,22485.57621,23120.23015,23189.33578,25704.47334,24767.56111,24717.29517,25022.91481,24815.20947,26210.14728,28127.7171,28322.36892,29437.43558,29504.32719,30110.57693,30994.88682,26274.33991,26420.33638,29169.25972,30108.18814
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16325.94152,16163.84471,17192.90633,17040.05337,17086.38585,17181.17211,17497.13547,17209.6985,18128.2042,18447.56639,18312.60972,17568.00647,17509.7857,18116.77043,19292.34818,19079.9417,20130.05349,20342.51238,21215.33826,20480.0822,20397.77151,21130.79257,20988.44884,20466.66571,20679.71522,20604.29624,21215.15225,21839.29828,22378.17289,22145.30792,16657.72977,18651.8732,21998.04571,22650.16745
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7341.880656,7405.962584,7847.554856,8152.403806,8027.871006,8633.939756,8736.26132,9043.588258,9422.641165,9692.456792,9867.072637,10054.76714,10609.7377,11353.89779,11873.56421,12230.40959,13158.50634,13669.73471,13788.25124,13657.15137,13110.11042,13103.15045,13332.38376,13741.16826,13982.98032,14430.18741,15102.06152,15380.95859,15909.79471,16069.56488,15511.86941,15673.73704,16857.99725,17915.27989
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2547.52832,2689.007568,2821.282227,2901.946533,2861.140869,2953.584473,3053.181885,3522.530029,3592.415039,3615.020752,3734.250732,3866.242432,3989.027832,4128.422363,4224.505371,4336.410156,4480.041016,4587.910156,4615.23291,4350.432129,4385.506348,4664.642578,4353.864258,4336.506348,4414.454102,4361.127441,4374.157715,4264.117676,4019.450439,3819.75415,3581.010742,3420.451904,3299.735107,2827.732666
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16980.58018,17303.85492,17226.47299,15963.69863,16344.97834,16046.21008,15865.47466,16434.58574,16489.9103,15958.06801,16002.69791,16387.56582,16565.27369,17325.27295,18547.85756,19170.44575,20055.64177,20844.27918,21464.32993,21863.50787,22737.0386,23802.60599,24181.73673,24633.50863,24447.82836,23375.7099,21999.04957,22111.3654,22964.88694,22978.12933,19092.20426,18447.33994,18741.74285,18971.22475
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39968.15593,39241.72863,38560.24486,37545.02748,38744.19891,40058.11896,40626.11274,41849.57748,43629.8362,45447.44599,47537.23535,48096.9872,48993.93539,49939.43524,51900.70981,53171.36813,55338.4815,56818.78736,56123.85405,53232.76688,55922.44748,57275.20506,56518.59827,56707.36184,57639.76924,59593.85903,60068.31333,60786.21832,61255.83894,61842.40136,60064.62763,63375.04465,64621.54536,64190.61778
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64588.9541,63202.55871,62482.22709,61837.77143,62125.74152,62008.72723,62026.42491,63276.43301,65000.26316,65766.62013,67987.00467,68622.64893,68055.63342,67530.69774,68880.05026,70322.11377,72728.92374,74904.84369,76035.86998,73366.58601,74961.31012,75476.54909,75560.02359,76034.81306,76877.80617,77257.68233,77999.45781,78328.08993,79977.30723,80315.68303,78023.34628,81603.20731,83019.84005,82914.28873
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3697.615415,3864.830836,4242.046626,4376.349657,4562.078744,4749.318502,5075.741652,5191.286158,5401.712148,5078.495732,4985.376257,4911.016777,4975.534374,5198.508095,5412.109593,5593.949951,5619.660066,5573.974025,5614.40217,5850.117373,6013.253859,6077.657138,4501.648177,3488.992863,3351.20371,3356.102919,3181.030235,3154.841506,3140.870298,3058.234247,2953.559235,2914.530559,..,..
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4158.34068,3766.842035,2627.22056,2172.695016,1684.519518,1447.388908,1181.818176,1185.676337,1240.610841,1279.698666,1367.787674,1467.070717,1592.479847,1733.018239,1875.343821,1964.04515,2063.33207,2183.745269,2312.435314,2356.306011,2459.030476,2585.687449,2719.677339,2856.23403,2978.154013,3084.18206,3220.94344,3372.252338,3548.004732,3725.31401,3805.191722,4074.560223,4310.893111,4580.899283
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1787.645264,1778.328369,1744.096924,1710.164551,1670.811401,1676.110352,1719.719604,1744.327515,1762.522949,1800.189819,1829.068726,1888.149292,1969.979126,2046.35498,2141.127686,2238.386963,2318.731445,2407.291504,2475.802979,2541.938965,2634.085449,2756.551758,2798.157715,2899.357178,2999.980957,3080.54126,3180.108887,3283.146484,3354.533691,3444.026611,3408.911865,3451.448242,3504.419678,3580.775391
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8624.428981,9217.092573,9815.325972,10471.33899,11147.8291,11887.7982,12395.6802,11900.58356,10857.48378,11227.10721,11611.27803,11901.12847,12520.28228,13305.54102,14026.69507,14500.80578,15106.84316,15807.02674,15960.04021,15736.36313,16805.48534,16837.57495,17941.11037,18311.64968,18390.86264,18877.26648,19439.27262,20168.21497,20952.04047,21341.08823,20002.84555,20280.93371,20752.6032,21112.63861
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2149.411625,2334.896159,2542.750445,2761.797392,2914.763726,3063.537465,3260.148934,3342.020813,3228.974573,2057.193084,3208.614003,3672.058754,3363.234423,3229.199029,3176.080207,3192.16779,2983.065138,3209.269907,3493.684376,3767.058428,4031.759515,4177.99227,4285.951616,4328.158349,4432.909438,4477.612477,4557.561474,4347.945175,4254.142271,5173.886724,6724.847041,6970.000221,5454.209298,4604.815452
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2239.992991,2160.615976,2015.999254,1723.346247,1974.660137,2036.557003,2133.593531,2362.413724,2241.817291,2231.547809,2152.1282,2111.911245,2136.216756,2221.123734,2142.391491,1990.077139,1986.256328,1906.666517,1927.843566,1977.020541,2037.598068,2099.758154,2174.751159,2243.251359,2310.396688,2376.458797,2415.810404,2451.384403,2507.031634,2567.773019,2557.045566,2646.828039,2734.779243,2844.099666
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3979.315944,4222.483268,4222.461194,4370.08495,4575.523003,4901.040527,4978.674337,5016.405156,5105.005779,5261.272462,5275.238127,5440.814988,5671.942911,5769.173927,5596.541822,5569.421631,5531.973553,5523.666934,5770.142255,5459.322787,5490.939584,5852.89989,5907.058573,5948.359125,6094.789541,6195.498559,6628.526272,6867.725666,6901.642398,6963.580173,6977.463017,6742.461774,6554.838268,..
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11828.49051,12103.8829,13229.34948,13054.79336,13443.40366,13886.98271,14814.17719,15871.38484,17103.76104,18413.7798,19608.63252,20328.91085,21821.76911,24833.12321,26657.21973,28148.9166,31685.30372,33001.33943,33926.09629,32241.98028,33098.37903,32774.96887,34960.67435,35935.33791,37064.64113,36536.80541,33576.16044,31763.67828,31024.63229,30824.39703,28059.57333,27631.67781,27942.69055,28458.0334
